"No.","Time","Source","Destination","Protocol","Length","Info"
"11350","35.801806","54.175.12.57","134.114.109.190","TCP","74","443  >  51795 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1380 SACK_PERM=1 TSval=2738903654 TSecr=632611875 WS=256"
"11351","35.801878","134.114.109.190","54.175.12.57","TCP","66","51795  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=632611934 TSecr=2738903654"
"11352","35.809195","172.217.11.162","134.114.109.190","QUIC","1392","Payload (Encrypted), PKN: 59"
"11353","35.809197","172.217.11.162","134.114.109.190","QUIC","1392","Payload (Encrypted), PKN: 60"
"11354","35.809212","172.217.11.162","134.114.109.190","QUIC","1392","Payload (Encrypted), PKN: 61"
"11355","35.809213","172.217.11.162","134.114.109.190","QUIC","148","Payload (Encrypted), PKN: 62"
"11356","35.809214","172.217.11.162","134.114.109.190","QUIC","167","Payload (Encrypted), PKN: 63"
"11357","35.811383","18.224.255.197","134.114.109.190","TCP","74","443  >  51794 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1380 SACK_PERM=1 TSval=68238698 TSecr=632611875 WS=256"
"11358","35.811420","134.114.109.190","18.224.255.197","TCP","66","51794  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=632611944 TSecr=68238698"
"11359","35.812785","134.114.109.190","172.217.11.162","QUIC","70","Payload (Encrypted), PKN: 55, CID: 7281794496133835767"
"11360","35.812801","134.114.109.190","172.217.11.162","QUIC","70","Payload (Encrypted), PKN: 56, CID: 7281794496133835767"
"11361","35.812819","134.114.109.190","172.217.11.162","QUIC","70","Payload (Encrypted), PKN: 57, CID: 7281794496133835767"
"11362","35.817778","134.114.109.190","10.20.30.40","DNS","83","Standard query 0xf883 A dsp.adfarm1.adition.com"
"11363","35.818109","134.114.109.190","54.191.224.161","TCP","78","51798  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=632611950 TSecr=0 SACK_PERM=1"
"11364","35.818502","134.114.109.190","52.85.82.115","TLSv1.2","583","Client Hello"
"11365","35.818637","10.20.30.40","134.114.109.190","DNS","159","Standard query response 0xf883 A dsp.adfarm1.adition.com A 85.114.159.93 A 85.114.159.118 NS ns2.anyns.de NS ns1.anyns.de"
"11366","35.819074","134.114.109.190","85.114.159.93","TCP","78","51799  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=632611951 TSecr=0 SACK_PERM=1"
"11367","35.819212","134.114.109.190","52.9.110.112","TLSv1.2","583","Client Hello"
"11368","35.820425","134.114.109.190","107.178.246.49","TLSv1.2","197","Application Data"
"11369","35.820804","134.114.109.190","151.101.196.175","TLSv1.2","583","Client Hello"
"11370","35.822009","134.114.109.190","151.101.196.166","TLSv1.2","583","Client Hello"
"11371","35.824903","Cisco_7c:7f:07","PVST+","STP","68","RST. Root = 24576/426/cc:98:91:a3:bf:80  Cost = 4  Port = 0x8007"
"11372","35.833772","52.85.82.115","134.114.109.190","TCP","66","443  >  51791 [ACK] Seq=1 Ack=518 Win=30208 Len=0 TSval=2900985579 TSecr=632611950"
"11373","35.835442","107.178.246.49","134.114.109.190","TCP","66","443  >  51763 [ACK] Seq=7340 Ack=2753 Win=72192 Len=0 TSval=4067678891 TSecr=632611952"
"11374","35.836469","52.85.82.115","134.114.109.190","TLSv1.2","1434","Server Hello"
"11375","35.836623","52.85.82.115","134.114.109.190","TCP","1434","443  >  51791 [ACK] Seq=1369 Ack=518 Win=30208 Len=1368 TSval=2900985579 TSecr=632611950 [TCP segment of a reassembled PDU]"
"11376","35.836639","52.85.82.115","134.114.109.190","TCP","1434","443  >  51791 [ACK] Seq=2737 Ack=518 Win=30208 Len=1368 TSval=2900985579 TSecr=632611950 [TCP segment of a reassembled PDU]"
"11377","35.836649","134.114.109.190","52.85.82.115","TCP","66","51791  >  443 [ACK] Seq=518 Ack=2737 Win=128576 Len=0 TSval=632611965 TSecr=2900985579"
"11378","35.836812","52.85.82.115","134.114.109.190","TLSv1.2","1434","Certificate, Certificate Status"
"11379","35.836813","52.85.82.115","134.114.109.190","TLSv1.2","336","Server Key Exchange, Server Hello Done"
"11380","35.836829","134.114.109.190","52.85.82.115","TCP","66","51791  >  443 [ACK] Seq=518 Ack=5473 Win=125856 Len=0 TSval=632611965 TSecr=2900985579"
"11381","35.836829","134.114.109.190","52.85.82.115","TCP","66","51791  >  443 [ACK] Seq=518 Ack=5743 Win=125568 Len=0 TSval=632611965 TSecr=2900985579"
"11382","35.838491","151.101.196.175","134.114.109.190","TCP","66","443  >  51796 [ACK] Seq=1 Ack=518 Win=29184 Len=0 TSval=786251470 TSecr=632611952"
"11383","35.838574","134.114.109.190","52.85.82.115","TCP","66","[TCP Window Update] 51791  >  443 [ACK] Seq=518 Ack=5743 Win=131072 Len=0 TSval=632611967 TSecr=2900985579"
"11384","35.838890","134.114.109.190","52.85.82.115","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11385","35.839747","151.101.196.166","134.114.109.190","TCP","66","443  >  51797 [ACK] Seq=1 Ack=518 Win=29184 Len=0 TSval=2061317788 TSecr=632611953"
"11386","35.840791","151.101.196.175","134.114.109.190","TLSv1.2","1434","Server Hello"
"11387","35.840824","151.101.196.175","134.114.109.190","TCP","1434","443  >  51796 [ACK] Seq=1369 Ack=518 Win=29184 Len=1368 TSval=786251470 TSecr=632611952 [TCP segment of a reassembled PDU]"
"11388","35.840844","134.114.109.190","151.101.196.175","TCP","66","51796  >  443 [ACK] Seq=518 Ack=2737 Win=128576 Len=0 TSval=632611969 TSecr=786251470"
"11389","35.841036","151.101.196.175","134.114.109.190","TLSv1.2","1434","Certificate [TCP segment of a reassembled PDU]"
"11390","35.841139","151.101.196.175","134.114.109.190","TLSv1.2","1251","Certificate Status, Server Key Exchange, Server Hello Done"
"11391","35.841151","134.114.109.190","151.101.196.175","TCP","66","51796  >  443 [ACK] Seq=518 Ack=5290 Win=128512 Len=0 TSval=632611969 TSecr=786251470"
"11392","35.841406","134.114.109.190","151.101.196.175","TLSv1.2","159","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11393","35.841869","151.101.196.166","134.114.109.190","TLSv1.2","1434","Server Hello"
"11394","35.841960","151.101.196.166","134.114.109.190","TCP","1434","443  >  51797 [ACK] Seq=1369 Ack=518 Win=29184 Len=1368 TSval=2061317788 TSecr=632611953 [TCP segment of a reassembled PDU]"
"11395","35.841974","134.114.109.190","151.101.196.166","TCP","66","51797  >  443 [ACK] Seq=518 Ack=2737 Win=128576 Len=0 TSval=632611970 TSecr=2061317788"
"11396","35.842112","151.101.196.166","134.114.109.190","TLSv1.2","1289","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"11397","35.842127","134.114.109.190","151.101.196.166","TCP","66","51797  >  443 [ACK] Seq=518 Ack=3960 Win=127360 Len=0 TSval=632611970 TSecr=2061317788"
"11398","35.842593","134.114.109.190","151.101.196.166","TCP","66","[TCP Window Update] 51797  >  443 [ACK] Seq=518 Ack=3960 Win=131072 Len=0 TSval=632611970 TSecr=2061317788"
"11399","35.842811","134.114.109.190","151.101.196.166","TLSv1.2","159","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11400","35.843275","52.9.110.112","134.114.109.190","TCP","66","443  >  51792 [ACK] Seq=1 Ack=518 Win=28160 Len=0 TSval=11995580 TSecr=632611951"
"11401","35.843649","52.9.110.112","134.114.109.190","TLSv1.2","1434","Server Hello"
"11402","35.843666","52.9.110.112","134.114.109.190","TCP","1434","443  >  51792 [ACK] Seq=1369 Ack=518 Win=28160 Len=1368 TSval=11995580 TSecr=632611951 [TCP segment of a reassembled PDU]"
"11403","35.843686","134.114.109.190","52.9.110.112","TCP","66","51792  >  443 [ACK] Seq=518 Ack=2737 Win=128576 Len=0 TSval=632611971 TSecr=11995580"
"11404","35.843738","52.9.110.112","134.114.109.190","TCP","1426","443  >  51792 [PSH, ACK] Seq=2737 Ack=518 Win=28160 Len=1360 TSval=11995580 TSecr=632611951 [TCP segment of a reassembled PDU]"
"11405","35.843752","134.114.109.190","52.9.110.112","TCP","66","51792  >  443 [ACK] Seq=518 Ack=4097 Win=127232 Len=0 TSval=632611971 TSecr=11995580"
"11406","35.844889","52.9.110.112","134.114.109.190","TLSv1.2","769","Certificate, Server Key Exchange, Server Hello Done"
"11407","35.844919","134.114.109.190","52.9.110.112","TCP","66","51792  >  443 [ACK] Seq=518 Ack=4800 Win=126528 Len=0 TSval=632611972 TSecr=11995580"
"11408","35.845012","134.114.109.190","52.9.110.112","TCP","66","[TCP Window Update] 51792  >  443 [ACK] Seq=518 Ack=4800 Win=131072 Len=0 TSval=632611972 TSecr=11995580"
"11409","35.845493","134.114.109.190","52.9.110.112","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11410","35.847122","134.114.109.190","52.5.0.37","TLSv1.2","583","Client Hello"
"11411","35.853234","134.114.109.190","54.175.12.57","TLSv1.2","583","Client Hello"
"11412","35.854207","52.85.82.115","134.114.109.190","TLSv1.2","308","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"11413","35.854277","134.114.109.190","52.85.82.115","TCP","66","51791  >  443 [ACK] Seq=644 Ack=5985 Win=130816 Len=0 TSval=632611981 TSecr=2900985581"
"11414","35.855891","134.114.109.190","10.20.30.40","DNS","74","Standard query 0x2ca0 A us-u.openx.net"
"11415","35.856665","10.20.30.40","134.114.109.190","DNS","386","Standard query response 0x2ca0 A us-u.openx.net A 173.241.250.143 NS ns02.oxdns.net NS dns1.p04.nsone.net NS dns2.p04.nsone.net NS ns04.oxdns.net NS ns03.oxdns.net NS dns4.p04.nsone.net NS dns3.p04.nsone.net NS ns01.oxdns.net A 198.51.44.4 A 198.51.45.4 A 198.51.44.68 A 198.51.45.68 A 45.54.40.1 A 45.54.40.65 A 45.54.40.129 A 45.54.40.193"
"11416","35.856906","134.114.109.190","173.241.250.143","TCP","78","51800  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=632611983 TSecr=0 SACK_PERM=1"
"11417","35.857906","134.114.109.190","18.224.255.197","TLSv1.2","583","Client Hello"
"11418","35.858142","134.114.109.190","172.217.11.174","QUIC","1392","Payload (Encrypted), PKN: 65, CID: 5933642945683663644"
"11419","35.858157","134.114.109.190","172.217.11.174","QUIC","751","Payload (Encrypted), PKN: 66, CID: 5933642945683663644"
"11420","35.859336","151.101.196.175","134.114.109.190","TLSv1.2","324","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"11421","35.859411","134.114.109.190","151.101.196.175","TCP","66","51796  >  443 [ACK] Seq=611 Ack=5548 Win=130784 Len=0 TSval=632611985 TSecr=786251475"
"11422","35.860845","151.101.196.166","134.114.109.190","TLSv1.2","324","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"11423","35.860879","134.114.109.190","151.101.196.166","TCP","66","51797  >  443 [ACK] Seq=611 Ack=4218 Win=130784 Len=0 TSval=632611986 TSecr=2061317793"
"11424","35.864378","54.191.224.161","134.114.109.190","TCP","74","443  >  51798 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1380 SACK_PERM=1 TSval=3153403749 TSecr=632611950 WS=256"
"11425","35.864420","134.114.109.190","54.191.224.161","TCP","66","51798  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=632611989 TSecr=3153403749"
"11426","35.870185","52.9.110.112","134.114.109.190","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"11427","35.870252","134.114.109.190","52.9.110.112","TCP","66","51792  >  443 [ACK] Seq=644 Ack=4851 Win=131008 Len=0 TSval=632611994 TSecr=11995586"
"11428","35.871881","10.20.30.40","134.114.109.190","DNS","159","Standard query response 0x9167 A dsp.adfarm1.adition.com A 85.114.159.93 A 85.114.159.118 NS ns1.anyns.de NS ns2.anyns.de"
"11429","35.871911","134.114.109.190","10.20.30.40","ICMP","70","Destination unreachable (Port unreachable)"
"11430","35.873196","173.241.250.143","134.114.109.190","TCP","66","443  >  51800 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1380 SACK_PERM=1 WS=512"
"11431","35.873229","134.114.109.190","173.241.250.143","TCP","54","51800  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"11432","35.873397","172.217.11.174","134.114.109.190","QUIC","62","Payload (Encrypted), PKN: 85"
"11433","35.873546","134.114.109.190","10.20.30.40","DNS","75","Standard query 0xf23c A beacon.krxd.net"
"11434","35.874127","134.114.109.190","54.191.224.161","TLSv1.2","583","Client Hello"
"11435","35.874387","10.20.30.40","134.114.109.190","DNS","532","Standard query response 0xf23c A beacon.krxd.net CNAME beacon-n-pdx.lb.krxd.net CNAME beacon-17-992932411.us-west-2.elb.amazonaws.com A 54.214.47.223 A 54.214.9.174 A 54.214.238.13 A 54.214.255.108 A 54.214.232.205 A 54.214.235.139 A 54.214.40.57 A 54.214.31.242 NS ns-1769.awsdns-29.co.uk NS ns-1475.awsdns-56.org NS ns-332.awsdns-41.com NS ns-560.awsdns-06.net A 205.251.197.195 AAAA 2600:9000:5305:c300::1 A 205.251.193.76 AAAA 2600:9000:5301:4c00::1 A 205.251.194.48"
"11436","35.874563","134.114.109.190","54.214.47.223","TCP","78","51801  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=632611997 TSecr=0 SACK_PERM=1"
"11437","35.906085","134.114.109.190","173.241.250.143","TLSv1.3","571","Client Hello"
"11438","35.906124","107.178.246.49","134.114.109.190","TLSv1.2","303","Application Data"
"11439","35.906154","134.114.109.190","107.178.246.49","TCP","66","51763  >  443 [ACK] Seq=2753 Ack=7577 Win=130816 Len=0 TSval=632612028 TSecr=4067678962"
"11440","35.906185","107.178.246.49","134.114.109.190","TLSv1.2","199","Application Data"
"11441","35.906201","134.114.109.190","107.178.246.49","TCP","66","51763  >  443 [ACK] Seq=2753 Ack=7710 Win=130688 Len=0 TSval=632612028 TSecr=4067678962"
"11442","35.906234","107.178.246.49","134.114.109.190","TLSv1.2","104","Application Data"
"11443","35.906248","134.114.109.190","107.178.246.49","TCP","66","51763  >  443 [ACK] Seq=2753 Ack=7748 Win=131008 Len=0 TSval=632612028 TSecr=4067678962"
"11444","35.906316","107.178.246.49","134.114.109.190","TLSv1.2","112","Application Data"
"11445","35.906367","134.114.109.190","107.178.246.49","TCP","66","51763  >  443 [ACK] Seq=2753 Ack=7794 Win=131008 Len=0 TSval=632612028 TSecr=4067678962"
"11446","35.906793","134.114.109.190","23.8.170.84","TLSv1.2","344","Application Data"
"11447","35.907155","134.114.109.190","52.85.82.115","TLSv1.2","794","Application Data"
"11448","35.907208","134.114.109.190","151.101.196.175","TLSv1.2","609","Application Data"
"11449","35.907309","134.114.109.190","151.101.196.166","TLSv1.2","718","Application Data"
"11450","35.911474","52.5.0.37","134.114.109.190","TCP","66","443  >  51793 [ACK] Seq=1 Ack=518 Win=28160 Len=0 TSval=2079022538 TSecr=632611974"
"11451","35.912933","52.5.0.37","134.114.109.190","TLSv1.2","1434","Server Hello"
"11452","35.913035","52.5.0.37","134.114.109.190","TCP","1434","443  >  51793 [ACK] Seq=1369 Ack=518 Win=28160 Len=1368 TSval=2079022538 TSecr=632611974 [TCP segment of a reassembled PDU]"
"11453","35.913036","52.5.0.37","134.114.109.190","TCP","1434","443  >  51793 [ACK] Seq=2737 Ack=518 Win=28160 Len=1368 TSval=2079022538 TSecr=632611974 [TCP segment of a reassembled PDU]"
"11454","35.913060","134.114.109.190","52.5.0.37","TCP","66","51793  >  443 [ACK] Seq=518 Ack=2737 Win=129696 Len=0 TSval=632612034 TSecr=2079022538"
"11455","35.913064","134.114.109.190","52.5.0.37","TCP","66","51793  >  443 [ACK] Seq=518 Ack=4105 Win=131072 Len=0 TSval=632612034 TSecr=2079022538"
"11456","35.913443","52.5.0.37","134.114.109.190","TLSv1.2","1217","Certificate, Server Key Exchange, Server Hello Done"
"11457","35.913460","134.114.109.190","52.5.0.37","TCP","66","51793  >  443 [ACK] Seq=518 Ack=5256 Win=129920 Len=0 TSval=632612034 TSecr=2079022538"
"11458","35.913944","134.114.109.190","52.5.0.37","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11459","35.917798","54.175.12.57","134.114.109.190","TCP","66","443  >  51795 [ACK] Seq=1 Ack=518 Win=28160 Len=0 TSval=2738903683 TSecr=632611980"
"11460","35.920228","54.175.12.57","134.114.109.190","TLSv1.2","1434","Server Hello"
"11461","35.920502","54.175.12.57","134.114.109.190","TLSv1.2","1434","Certificate [TCP segment of a reassembled PDU]"
"11462","35.920503","54.175.12.57","134.114.109.190","TLSv1.2","285","Server Key Exchange, Server Hello Done"
"11463","35.920544","54.191.224.161","134.114.109.190","TCP","66","443  >  51798 [ACK] Seq=1 Ack=518 Win=28160 Len=0 TSval=3153403763 TSecr=632611996"
"11464","35.920551","134.114.109.190","54.175.12.57","TCP","66","51795  >  443 [ACK] Seq=518 Ack=2737 Win=129696 Len=0 TSval=632612040 TSecr=2738903683"
"11465","35.920551","134.114.109.190","54.175.12.57","TCP","66","51795  >  443 [ACK] Seq=518 Ack=2956 Win=129472 Len=0 TSval=632612040 TSecr=2738903683"
"11466","35.920796","54.191.224.161","134.114.109.190","TLSv1.2","1434","Server Hello"
"11467","35.920939","54.191.224.161","134.114.109.190","TCP","1434","443  >  51798 [ACK] Seq=1369 Ack=518 Win=28160 Len=1368 TSval=3153403763 TSecr=632611996 [TCP segment of a reassembled PDU]"
"11468","35.920959","134.114.109.190","54.175.12.57","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11469","35.920964","54.191.224.161","134.114.109.190","TCP","1426","443  >  51798 [PSH, ACK] Seq=2737 Ack=518 Win=28160 Len=1360 TSval=3153403763 TSecr=632611996 [TCP segment of a reassembled PDU]"
"11470","35.920969","134.114.109.190","54.191.224.161","TCP","66","51798  >  443 [ACK] Seq=518 Ack=2737 Win=128576 Len=0 TSval=632612040 TSecr=3153403763"
"11471","35.920975","54.214.47.223","134.114.109.190","TCP","74","443  >  51801 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1380 SACK_PERM=1 TSval=1391436316 TSecr=632611997 WS=256"
"11472","35.920975","134.114.109.190","54.191.224.161","TCP","66","51798  >  443 [ACK] Seq=518 Ack=4097 Win=127232 Len=0 TSval=632612040 TSecr=3153403763"
"11473","35.920999","134.114.109.190","54.214.47.223","TCP","66","51801  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=632612040 TSecr=1391436316"
"11474","35.921011","134.114.109.190","54.191.224.161","TCP","66","[TCP Window Update] 51798  >  443 [ACK] Seq=518 Ack=4097 Win=131072 Len=0 TSval=632612040 TSecr=3153403763"
"11475","35.922494","54.191.224.161","134.114.109.190","TLSv1.2","1180","Certificate, Server Key Exchange, Server Hello Done"
"11476","35.922525","134.114.109.190","54.191.224.161","TCP","66","51798  >  443 [ACK] Seq=518 Ack=5211 Win=129952 Len=0 TSval=632612042 TSecr=3153403763"
"11477","35.922598","173.241.250.143","134.114.109.190","TLSv1.3","1434","Server Hello, Change Cipher Spec, Application Data"
"11478","35.922784","173.241.250.143","134.114.109.190","TLSv1.3","1211","Application Data, Application Data, Application Data"
"11479","35.922844","134.114.109.190","173.241.250.143","TCP","54","51800  >  443 [ACK] Seq=518 Ack=2538 Win=259584 Len=0"
"11480","35.923029","134.114.109.190","54.191.224.161","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11481","35.924015","52.85.82.115","134.114.109.190","TLSv1.2","570","Application Data"
"11482","35.924046","134.114.109.190","52.85.82.115","TCP","66","51791  >  443 [ACK] Seq=1372 Ack=6489 Win=130560 Len=0 TSval=632612043 TSecr=2900985588"
"11483","35.924122","134.114.109.190","173.241.250.143","TLSv1.3","134","Change Cipher Spec, Application Data"
"11484","35.929265","172.217.11.174","134.114.109.190","QUIC","118","Payload (Encrypted), PKN: 86"
"11485","35.929321","172.217.11.174","134.114.109.190","QUIC","695","Payload (Encrypted), PKN: 87"
"11486","35.930148","172.217.11.174","134.114.109.190","QUIC","70","Payload (Encrypted), PKN: 88"
"11487","35.930296","172.217.11.174","134.114.109.190","QUIC","263","Payload (Encrypted), PKN: 89"
"11488","35.930630","134.114.109.190","172.217.11.174","QUIC","70","Payload (Encrypted), PKN: 67, CID: 5933642945683663644"
